epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
590,21344.9,0.72816,0.66031,1.13511,0.01088,0.92459,0.86798,0.9136,0.7905,0.65821,0.57373,1.13343,0.01308,0.0125067,0.0041689,0.0125067,0.0041689,0.0125067,0.0041689,0.0125067,0.0041689
591,21433.9,0.73623,0.67275,1.14108,0.01127,0.92494,0.86743,0.91356,0.79022,0.65849,0.57384,1.13381,0.01309,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
592,21521.1,0.72754,0.66417,1.13776,0.01163,0.92483,0.86708,0.91354,0.79027,0.65872,0.57411,1.13384,0.01308,0.0124473,0.0041491,0.0124473,0.0041491,0.0124473,0.0041491,0.0124473,0.0041491
593,21608.5,0.73157,0.67311,1.14184,0.01101,0.92452,0.86735,0.91308,0.79053,0.65811,0.57358,1.13336,0.01304,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
594,21696.4,0.7306,0.67179,1.13858,0.01106,0.92413,0.86753,0.91308,0.79044,0.65783,0.57343,1.13313,0.01307,0.0123879,0.0041293,0.0123879,0.0041293,0.0123879,0.0041293,0.0123879,0.0041293
595,21782.7,0.73216,0.67041,1.13786,0.0108,0.923,0.86774,0.91307,0.79058,0.65784,0.57326,1.13306,0.01301,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194
596,21869.8,0.72818,0.67233,1.14285,0.01118,0.92362,0.86725,0.91304,0.79045,0.65805,0.57347,1.13329,0.01296,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
597,21956.3,0.73042,0.67093,1.14058,0.01203,0.9227,0.86772,0.91308,0.7905,0.65761,0.57306,1.13292,0.01298,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
598,22043.4,0.7343,0.6722,1.14142,0.01135,0.92297,0.86765,0.91316,0.79062,0.65721,0.57251,1.1326,0.01297,0.0122691,0.0040897,0.0122691,0.0040897,0.0122691,0.0040897,0.0122691,0.0040897
599,22130,0.73133,0.67179,1.13786,0.01111,0.92325,0.86771,0.91316,0.79105,0.65716,0.57259,1.13258,0.01293,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798
600,22216.1,0.73297,0.67032,1.13865,0.01155,0.92301,0.86766,0.91314,0.79087,0.65696,0.57223,1.1323,0.01291,0.0122097,0.0040699,0.0122097,0.0040699,0.0122097,0.0040699,0.0122097,0.0040699
601,22301.6,0.73666,0.67318,1.13928,0.01201,0.92368,0.86749,0.91317,0.79092,0.65674,0.57221,1.13227,0.0129,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
602,22387.5,0.73505,0.67335,1.13967,0.01118,0.92235,0.8685,0.91317,0.79077,0.65669,0.57224,1.13228,0.01291,0.0121503,0.0040501,0.0121503,0.0040501,0.0121503,0.0040501,0.0121503,0.0040501
603,22473.7,0.72962,0.66789,1.13685,0.01085,0.9228,0.86789,0.91317,0.79081,0.65682,0.57222,1.1323,0.01289,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402
604,22560.2,0.7291,0.67259,1.13674,0.01109,0.92156,0.86991,0.91326,0.79099,0.65603,0.57169,1.13174,0.01289,0.0120909,0.0040303,0.0120909,0.0040303,0.0120909,0.0040303,0.0120909,0.0040303
605,22646.1,0.72968,0.66689,1.13579,0.01071,0.92186,0.86968,0.91325,0.79111,0.65618,0.57149,1.13172,0.0129,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
606,22732.7,0.73157,0.66884,1.13451,0.01092,0.92192,0.86998,0.91327,0.79112,0.65619,0.57163,1.13182,0.01292,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
607,22819.2,0.7266,0.66833,1.13392,0.01087,0.9219,0.86991,0.91324,0.79078,0.65606,0.57157,1.13166,0.01294,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006
608,22903.5,0.72437,0.66481,1.13711,0.01121,0.92162,0.87019,0.91319,0.79105,0.65616,0.57147,1.13158,0.01293,0.0119721,0.0039907,0.0119721,0.0039907,0.0119721,0.0039907,0.0119721,0.0039907
609,22988.9,0.72494,0.66143,1.13959,0.01111,0.92264,0.8696,0.91325,0.79137,0.65578,0.57128,1.13117,0.01296,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
610,23075.8,0.73166,0.66974,1.13765,0.01163,0.9222,0.87004,0.91339,0.79121,0.65546,0.57099,1.13074,0.01298,0.0119127,0.0039709,0.0119127,0.0039709,0.0119127,0.0039709,0.0119127,0.0039709
611,23162.3,0.72232,0.65797,1.13434,0.01109,0.92063,0.87145,0.91342,0.79137,0.65507,0.57085,1.13046,0.013,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
612,23247.6,0.72941,0.66174,1.13824,0.01113,0.92166,0.87073,0.91326,0.79122,0.65549,0.57141,1.13071,0.01298,0.0118533,0.0039511,0.0118533,0.0039511,0.0118533,0.0039511,0.0118533,0.0039511
613,23331.2,0.72085,0.65564,1.13317,0.01096,0.92187,0.87104,0.91332,0.79122,0.65473,0.57074,1.13013,0.01297,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
614,23416.9,0.72507,0.6649,1.13713,0.01102,0.92088,0.87161,0.91347,0.79154,0.65445,0.57044,1.13004,0.01299,0.0117939,0.0039313,0.0117939,0.0039313,0.0117939,0.0039313,0.0117939,0.0039313
615,23502.4,0.72372,0.65534,1.13065,0.01147,0.92095,0.87192,0.91341,0.79137,0.65484,0.5706,1.13023,0.01299,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214
616,23587.6,0.73053,0.66499,1.13723,0.011,0.92063,0.87273,0.91345,0.79166,0.65438,0.57021,1.12981,0.01297,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
617,23672.7,0.72538,0.662,1.1355,0.01099,0.92065,0.87271,0.91342,0.79167,0.65431,0.57002,1.12974,0.013,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016
618,23758.1,0.72809,0.65659,1.1335,0.01106,0.92058,0.8732,0.91337,0.79157,0.65399,0.56993,1.12942,0.013,0.0116751,0.0038917,0.0116751,0.0038917,0.0116751,0.0038917,0.0116751,0.0038917
619,23844.6,0.72974,0.66654,1.13993,0.01164,0.92077,0.87291,0.9134,0.79205,0.65396,0.56973,1.12931,0.01298,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818
620,23932.3,0.72747,0.66913,1.13829,0.01121,0.9208,0.87314,0.9135,0.79255,0.65363,0.56965,1.12901,0.01299,0.0116157,0.0038719,0.0116157,0.0038719,0.0116157,0.0038719,0.0116157,0.0038719
621,24019.7,0.72316,0.65869,1.13361,0.01109,0.92121,0.87332,0.91348,0.79262,0.6538,0.56965,1.12918,0.013,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
622,24106.5,0.72538,0.65721,1.13348,0.01132,0.92171,0.87312,0.9136,0.79286,0.65317,0.56922,1.12862,0.01301,0.0115563,0.0038521,0.0115563,0.0038521,0.0115563,0.0038521,0.0115563,0.0038521
623,24193.3,0.72739,0.66155,1.1358,0.0113,0.92155,0.87334,0.91351,0.79277,0.65327,0.56923,1.12874,0.01302,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422
624,24279.1,0.72383,0.65445,1.13089,0.01117,0.9215,0.87345,0.91369,0.7931,0.65283,0.56883,1.12837,0.01304,0.0114969,0.0038323,0.0114969,0.0038323,0.0114969,0.0038323,0.0114969,0.0038323
625,24367.2,0.72189,0.64917,1.12457,0.01115,0.92082,0.87302,0.9136,0.79307,0.6532,0.56941,1.12868,0.01303,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224
626,24454.3,0.71565,0.65561,1.12969,0.01056,0.92071,0.8735,0.9137,0.793,0.65267,0.56902,1.12812,0.01303,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
627,24540.7,0.72151,0.65895,1.13054,0.01132,0.92088,0.87351,0.91373,0.79326,0.65256,0.56922,1.12802,0.01304,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026
628,24627.6,0.719,0.65039,1.12822,0.01071,0.92057,0.87337,0.91377,0.79338,0.6521,0.56887,1.12765,0.01302,0.0113781,0.0037927,0.0113781,0.0037927,0.0113781,0.0037927,0.0113781,0.0037927
629,24715.1,0.71622,0.65012,1.12581,0.01113,0.9202,0.87358,0.91306,0.79328,0.65219,0.56914,1.12787,0.01304,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828
630,24802,0.72594,0.66146,1.13049,0.01089,0.91972,0.87383,0.91298,0.79293,0.65253,0.56926,1.12813,0.01303,0.0113187,0.0037729,0.0113187,0.0037729,0.0113187,0.0037729,0.0113187,0.0037729
631,24887.4,0.72528,0.66063,1.13581,0.01117,0.92052,0.87334,0.91304,0.79328,0.65223,0.56917,1.12782,0.01302,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
632,24973.9,0.72653,0.65649,1.13603,0.01075,0.91904,0.87515,0.91303,0.79259,0.65211,0.56904,1.1278,0.01304,0.0112593,0.0037531,0.0112593,0.0037531,0.0112593,0.0037531,0.0112593,0.0037531
633,25061.5,0.72586,0.65863,1.13289,0.01126,0.91931,0.87502,0.91378,0.79345,0.65147,0.5688,1.12727,0.01303,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432
634,25148.5,0.71796,0.6518,1.13066,0.01134,0.91891,0.87498,0.91303,0.79352,0.65173,0.56911,1.12751,0.01307,0.0111999,0.0037333,0.0111999,0.0037333,0.0111999,0.0037333,0.0111999,0.0037333
635,25236.4,0.71703,0.64927,1.12791,0.0112,0.91958,0.87443,0.91306,0.79304,0.65128,0.56874,1.12709,0.01307,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234
636,25323.9,0.72997,0.668,1.13383,0.01088,0.91908,0.87512,0.91307,0.79321,0.65163,0.56917,1.12732,0.01306,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
637,25410.2,0.71525,0.65106,1.12696,0.01111,0.91972,0.87469,0.91311,0.7934,0.65107,0.56867,1.12693,0.01307,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036
638,25497.7,0.71508,0.64736,1.13136,0.01095,0.91912,0.87485,0.91307,0.79346,0.65115,0.56926,1.12692,0.01302,0.0110811,0.0036937,0.0110811,0.0036937,0.0110811,0.0036937,0.0110811,0.0036937
639,25585.8,0.71426,0.65026,1.12671,0.01088,0.91995,0.87412,0.91322,0.79387,0.65027,0.56777,1.12629,0.01303,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838
640,25672.7,0.71735,0.64852,1.12736,0.01078,0.91956,0.87429,0.91318,0.79339,0.6504,0.56829,1.12652,0.013,0.0110217,0.0036739,0.0110217,0.0036739,0.0110217,0.0036739,0.0110217,0.0036739
641,25758.6,0.71969,0.65274,1.13029,0.01091,0.91991,0.87387,0.91312,0.7938,0.65099,0.56886,1.1268,0.01303,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
642,25844.8,0.72216,0.6594,1.12772,0.01086,0.92006,0.87376,0.91313,0.79318,0.65008,0.56804,1.12621,0.01304,0.0109623,0.0036541,0.0109623,0.0036541,0.0109623,0.0036541,0.0109623,0.0036541
643,25930.3,0.72054,0.65874,1.13035,0.01124,0.92046,0.87408,0.91326,0.79369,0.64951,0.56733,1.1258,0.01301,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442
644,26014.9,0.71094,0.64776,1.12777,0.01066,0.91824,0.87542,0.91315,0.79333,0.65052,0.5683,1.1265,0.01298,0.0109029,0.0036343,0.0109029,0.0036343,0.0109029,0.0036343,0.0109029,0.0036343
645,26100.4,0.71541,0.6497,1.12538,0.01068,0.91866,0.87506,0.91315,0.79358,0.65046,0.56801,1.12632,0.01301,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
646,26185.7,0.72041,0.65459,1.12774,0.01124,0.91863,0.87504,0.91325,0.79375,0.64954,0.56737,1.12564,0.01302,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
647,26269.2,0.70897,0.64911,1.12403,0.01068,0.91769,0.87562,0.91324,0.79362,0.64956,0.56725,1.12565,0.01301,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046
648,26352.1,0.71559,0.65316,1.12766,0.0108,0.91781,0.8754,0.9133,0.79423,0.64884,0.56698,1.12513,0.01304,0.0107841,0.0035947,0.0107841,0.0035947,0.0107841,0.0035947,0.0107841,0.0035947
649,26436.4,0.71078,0.65245,1.12107,0.01061,0.91697,0.87567,0.9133,0.79384,0.64906,0.5667,1.12516,0.013,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
650,26520.2,0.71734,0.65208,1.12611,0.01128,0.91683,0.87559,0.9133,0.7938,0.64928,0.56682,1.12513,0.01304,0.0107247,0.0035749,0.0107247,0.0035749,0.0107247,0.0035749,0.0107247,0.0035749
651,26604,0.71106,0.64609,1.12014,0.01036,0.91704,0.87613,0.91334,0.79399,0.6492,0.56666,1.12504,0.01302,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
652,26688.7,0.71245,0.64993,1.12002,0.01024,0.9172,0.87537,0.91342,0.794,0.64881,0.56652,1.1248,0.01303,0.0106653,0.0035551,0.0106653,0.0035551,0.0106653,0.0035551,0.0106653,0.0035551
653,26774.1,0.71178,0.65028,1.12413,0.01074,0.91744,0.87548,0.91348,0.7947,0.64827,0.56615,1.12428,0.01298,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
654,26857.8,0.72397,0.65835,1.13052,0.01122,0.91723,0.87545,0.9135,0.79394,0.64841,0.56605,1.12436,0.01299,0.0106059,0.0035353,0.0106059,0.0035353,0.0106059,0.0035353,0.0106059,0.0035353
655,26941.4,0.71275,0.6446,1.12025,0.01109,0.91729,0.87581,0.91354,0.7941,0.64826,0.56585,1.12418,0.01296,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254
656,27030.2,0.71444,0.65046,1.12628,0.01101,0.91612,0.87675,0.91352,0.79447,0.64849,0.56612,1.12432,0.01296,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
657,27117.1,0.71148,0.65023,1.12132,0.01064,0.91588,0.87693,0.91354,0.79484,0.64802,0.56569,1.12403,0.01292,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
658,27204.3,0.71598,0.65656,1.12512,0.01085,0.91648,0.87716,0.91363,0.79473,0.64816,0.56556,1.12379,0.01289,0.0104871,0.0034957,0.0104871,0.0034957,0.0104871,0.0034957,0.0104871,0.0034957
659,27290.7,0.70928,0.64967,1.12324,0.01096,0.91665,0.8763,0.91356,0.79431,0.6476,0.56518,1.12348,0.01286,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858
660,27375.4,0.71932,0.66174,1.12578,0.01114,0.91487,0.87747,0.91361,0.79445,0.64769,0.56512,1.12348,0.01285,0.0104277,0.0034759,0.0104277,0.0034759,0.0104277,0.0034759,0.0104277,0.0034759
661,27461.4,0.71253,0.64147,1.12533,0.01105,0.91552,0.87705,0.91365,0.79473,0.64724,0.56496,1.12318,0.01283,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
662,27547.7,0.7069,0.64073,1.11971,0.01039,0.91565,0.87741,0.91368,0.79421,0.64726,0.56499,1.12315,0.0128,0.0103683,0.0034561,0.0103683,0.0034561,0.0103683,0.0034561,0.0103683,0.0034561
663,27633.3,0.71546,0.64558,1.12126,0.01078,0.91507,0.8782,0.91371,0.79351,0.64753,0.56489,1.1232,0.01277,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462
664,27715.7,0.70623,0.64282,1.1214,0.01061,0.91519,0.87759,0.91369,0.79343,0.64748,0.56517,1.12312,0.01276,0.0103089,0.0034363,0.0103089,0.0034363,0.0103089,0.0034363,0.0103089,0.0034363
665,27799.8,0.71011,0.64727,1.12544,0.01076,0.91611,0.87681,0.91381,0.79358,0.64719,0.56488,1.12302,0.01274,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264
666,27884.2,0.70681,0.63732,1.11812,0.01023,0.9166,0.87709,0.91394,0.7938,0.64672,0.56432,1.12261,0.01271,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
667,27968.6,0.7107,0.65255,1.1196,0.01094,0.91642,0.87674,0.91383,0.79363,0.64696,0.56447,1.12278,0.01267,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066
668,28053.7,0.70682,0.64376,1.11922,0.01052,0.91601,0.87722,0.9139,0.79405,0.64632,0.56395,1.12211,0.01266,0.0101901,0.0033967,0.0101901,0.0033967,0.0101901,0.0033967,0.0101901,0.0033967
669,28138.9,0.70868,0.6481,1.1236,0.01092,0.91714,0.8765,0.91387,0.79406,0.646,0.56366,1.12177,0.01268,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868
670,28224.1,0.71016,0.65065,1.12675,0.01003,0.9169,0.87632,0.9138,0.79403,0.64616,0.564,1.12182,0.01267,0.0101307,0.0033769,0.0101307,0.0033769,0.0101307,0.0033769,0.0101307,0.0033769
671,28308.2,0.70241,0.64466,1.118,0.01021,0.91787,0.87487,0.91387,0.79397,0.64607,0.56394,1.12181,0.01265,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
672,28393.5,0.71025,0.64397,1.121,0.0112,0.91767,0.87537,0.91387,0.79414,0.64572,0.56381,1.12152,0.01266,0.0100713,0.0033571,0.0100713,0.0033571,0.0100713,0.0033571,0.0100713,0.0033571
673,28478.7,0.70075,0.63537,1.11749,0.01082,0.91941,0.87464,0.91382,0.79403,0.64568,0.56366,1.1215,0.01267,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472
674,28564.7,0.70043,0.63931,1.11666,0.01048,0.9178,0.87612,0.91384,0.79429,0.64526,0.56325,1.12118,0.01267,0.0100119,0.0033373,0.0100119,0.0033373,0.0100119,0.0033373,0.0100119,0.0033373
675,91.2346,0.68784,0.61514,1.1058,0.01093,0.91745,0.87627,0.91391,0.79414,0.64543,0.56332,1.12138,0.01268,0.0099822,0.0033274,0.0099822,0.0033274,0.0099822,0.0033274,0.0099822,0.0033274
676,177.282,0.69428,0.6098,1.10926,0.01121,0.91743,0.87669,0.91393,0.79449,0.64541,0.56331,1.12125,0.01266,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
677,262.561,0.6962,0.62306,1.11611,0.01103,0.91786,0.87581,0.91386,0.79444,0.64541,0.56321,1.12131,0.01267,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076
678,347.842,0.70565,0.63802,1.12184,0.01065,0.91745,0.87583,0.91386,0.79433,0.64534,0.56313,1.12125,0.01267,0.0098931,0.0032977,0.0098931,0.0032977,0.0098931,0.0032977,0.0098931,0.0032977
679,432.175,0.70688,0.6397,1.12326,0.01102,0.91895,0.87492,0.91387,0.79431,0.64541,0.56306,1.12137,0.01266,0.0098634,0.0032878,0.0098634,0.0032878,0.0098634,0.0032878,0.0098634,0.0032878
680,518.182,0.69994,0.63113,1.11834,0.01093,0.92013,0.87415,0.91392,0.79433,0.64516,0.56265,1.12119,0.01268,0.0098337,0.0032779,0.0098337,0.0032779,0.0098337,0.0032779,0.0098337,0.0032779
681,604.119,0.7033,0.63072,1.12215,0.01073,0.9204,0.87368,0.9139,0.79446,0.64528,0.56305,1.12135,0.01269,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
682,690.636,0.69967,0.62599,1.11384,0.01057,0.91986,0.87383,0.9139,0.79437,0.64541,0.56318,1.1213,0.01271,0.0097743,0.0032581,0.0097743,0.0032581,0.0097743,0.0032581,0.0097743,0.0032581
683,775.061,0.7083,0.63929,1.12345,0.01127,0.92027,0.87446,0.91399,0.79429,0.645,0.56279,1.12116,0.01272,0.0097446,0.0032482,0.0097446,0.0032482,0.0097446,0.0032482,0.0097446,0.0032482
684,861.233,0.71575,0.64216,1.12578,0.01119,0.92023,0.87472,0.91405,0.79458,0.64502,0.56255,1.12109,0.01273,0.0097149,0.0032383,0.0097149,0.0032383,0.0097149,0.0032383,0.0097149,0.0032383
685,946.27,0.70644,0.6319,1.12291,0.01098,0.9199,0.87414,0.91401,0.79448,0.64545,0.56281,1.1215,0.01274,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284
686,1030.63,0.70627,0.63622,1.11686,0.0109,0.91956,0.87477,0.91403,0.79461,0.6452,0.56278,1.12134,0.01277,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
687,1117.15,0.71606,0.64431,1.12728,0.01114,0.92007,0.87444,0.91406,0.79439,0.64521,0.56263,1.1212,0.01276,0.0096258,0.0032086,0.0096258,0.0032086,0.0096258,0.0032086,0.0096258,0.0032086
688,1204.25,0.70894,0.6333,1.12477,0.01123,0.91918,0.87475,0.9141,0.79448,0.6447,0.56252,1.12084,0.01278,0.0095961,0.0031987,0.0095961,0.0031987,0.0095961,0.0031987,0.0095961,0.0031987
689,1288.76,0.70493,0.63801,1.12335,0.01076,0.91984,0.87431,0.91405,0.79446,0.64472,0.56238,1.12081,0.01279,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888
690,1373.67,0.70881,0.64113,1.12526,0.01082,0.92073,0.87379,0.91395,0.79438,0.64513,0.56321,1.12121,0.01276,0.0095367,0.0031789,0.0095367,0.0031789,0.0095367,0.0031789,0.0095367,0.0031789
691,1458.59,0.71357,0.64057,1.12629,0.01137,0.92063,0.87396,0.91398,0.7947,0.64485,0.56268,1.12104,0.01278,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
692,1543.59,0.72279,0.65677,1.13527,0.01103,0.92504,0.87158,0.91413,0.7947,0.64439,0.56189,1.12075,0.01278,0.0094773,0.0031591,0.0094773,0.0031591,0.0094773,0.0031591,0.0094773,0.0031591
693,1627.9,0.70949,0.64529,1.13056,0.01115,0.92188,0.87296,0.91351,0.79469,0.64425,0.562,1.12058,0.01278,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492
694,1712.3,0.70536,0.64039,1.12167,0.01081,0.92575,0.87111,0.91356,0.79475,0.64445,0.56212,1.12065,0.01278,0.0094179,0.0031393,0.0094179,0.0031393,0.0094179,0.0031393,0.0094179,0.0031393
695,1795.91,0.70774,0.6444,1.1232,0.01124,0.924,0.87208,0.91426,0.79458,0.6445,0.56201,1.12067,0.01278,0.0093882,0.0031294,0.0093882,0.0031294,0.0093882,0.0031294,0.0093882,0.0031294
696,1881.11,0.70165,0.63833,1.12024,0.01129,0.92547,0.87109,0.91358,0.79482,0.64473,0.56244,1.12094,0.0128,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
697,1966.55,0.6977,0.62978,1.11689,0.01091,0.924,0.87201,0.91435,0.79513,0.64418,0.56167,1.12051,0.01282,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096
698,2053.27,0.71,0.64167,1.11936,0.01126,0.92476,0.87172,0.91424,0.79522,0.64464,0.56187,1.12093,0.01277,0.0092991,0.0030997,0.0092991,0.0030997,0.0092991,0.0030997,0.0092991,0.0030997
699,2138.76,0.69791,0.63236,1.11637,0.01078,0.92419,0.87195,0.91423,0.79517,0.64457,0.56217,1.12095,0.01276,0.0092694,0.0030898,0.0092694,0.0030898,0.0092694,0.0030898,0.0092694,0.0030898
700,2223.51,0.70662,0.63971,1.12105,0.01064,0.92546,0.87176,0.91436,0.7953,0.64441,0.56183,1.1209,0.01273,0.0092397,0.0030799,0.0092397,0.0030799,0.0092397,0.0030799,0.0092397,0.0030799
701,2309.45,0.70387,0.63515,1.1191,0.01079,0.92467,0.87207,0.91435,0.79534,0.64435,0.56164,1.12079,0.01275,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
702,2394.06,0.70182,0.63513,1.11457,0.01054,0.92474,0.87228,0.91498,0.79541,0.64428,0.56175,1.12068,0.01279,0.0091803,0.0030601,0.0091803,0.0030601,0.0091803,0.0030601,0.0091803,0.0030601
703,2479.15,0.70963,0.64322,1.12576,0.011,0.92496,0.87241,0.91497,0.79529,0.64425,0.56162,1.12075,0.01272,0.0091506,0.0030502,0.0091506,0.0030502,0.0091506,0.0030502,0.0091506,0.0030502
704,2563.53,0.70357,0.63231,1.11828,0.01139,0.92541,0.87236,0.91505,0.79509,0.64407,0.56179,1.12062,0.01272,0.0091209,0.0030403,0.0091209,0.0030403,0.0091209,0.0030403,0.0091209,0.0030403
705,2648.29,0.70634,0.63454,1.12337,0.01088,0.92539,0.8723,0.91502,0.79515,0.644,0.56156,1.12052,0.0127,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304
706,2734.4,0.70439,0.63101,1.12061,0.0112,0.92565,0.87206,0.91443,0.7949,0.64439,0.56171,1.12077,0.01272,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
707,2818.56,0.70326,0.63302,1.11977,0.01027,0.92583,0.8722,0.91444,0.79496,0.64441,0.56178,1.12077,0.01269,0.0090318,0.0030106,0.0090318,0.0030106,0.0090318,0.0030106,0.0090318,0.0030106
708,2904.27,0.69224,0.62242,1.11173,0.01095,0.92583,0.87218,0.9145,0.79488,0.64407,0.56151,1.1206,0.01267,0.0090021,0.0030007,0.0090021,0.0030007,0.0090021,0.0030007,0.0090021,0.0030007
709,2990.14,0.70149,0.64038,1.11613,0.01059,0.92587,0.87206,0.91453,0.79509,0.64396,0.56168,1.12051,0.01265,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908
710,3074.74,0.70037,0.63215,1.11299,0.0108,0.92534,0.87216,0.91445,0.79546,0.64405,0.56179,1.1206,0.01266,0.0089427,0.0029809,0.0089427,0.0029809,0.0089427,0.0029809,0.0089427,0.0029809
